//ItemIndex   EffectIndex   EffectValue   EffectLevel   ColorR   ColorG   ColorB   ColorSize   ColorMain   ColorSide
//Wings Devil & Angel
2624		32003		  9			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  10			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  11      		0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  12			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  13			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  14			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  15			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  16			0		       0.30		0.81	 0.20   0.5		0.0 		0.0
2624		32003		  17			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  18			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  19			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  20			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  21			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  22			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  23			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  24			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  25			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  26      		0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  27			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  28			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  29			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  30			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  31			0		       0.30		0.81	 0.20   0.5		0.0 		0.0
2624		32003		  32			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
2624		32003		  33			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
//mace Of Gren V2
1068		32003		  1			0		       0.30		0.81	 0.20   0.5		0.0 		0.0
1068		32003		  2			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  3			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  4			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  5			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  6			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  7			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  8			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  9			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  10			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  11      		0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  12			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  13			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  14			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  15			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  16			0		       0.30		0.81	 0.20   0.5		0.0 		0.0
1068		32003		  17			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  18			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  19			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  20			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  21			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  22			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  23			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  24			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
1068		32003		  25			0		       0.30		0.81	 0.20	0.5		0.0 		0.0
//Wing War Cup
6290        32131        47            0             0.00    1.00    0.00    0.5         0.6         0.0
6290        32131        24            0             0.00    1.00    0.00    0.5         0.6         0.0
6290        32131        31            0             0.00    1.00    0.00    0.5         0.6         0.0
6290        32131        40            0             0.00    1.00    0.00    0.5         0.6         0.0
6290        32131        8             0             0.00    1.00    0.00    0.5         0.6         0.0
6290        32131        17            0             0.00    1.00    0.00    0.5         0.6         0.0
6290        32131        46            0             0.00    1.00    0.00    0.5         0.6         0.0
6290        32131        23            0             0.00    1.00    0.00    0.5         0.6         0.0
6290        32131        35            0             0.00    1.00    0.00    0.5         0.6         0.0
6290          32002         39            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         44            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         45            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         12            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         16            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         21            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         22            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         61            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         60            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         59            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         62            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         55            0             0.0     0.8      0.0     0.5         0.8         0.6
6290          32002         52            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         53            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         54            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         4             0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         42            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         27            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         21            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         53            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         59            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         5             0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         28            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         10            0             0.0     0.8      0.0     0.5         0.0         0.6
6290          32002         33            0             0.0     0.8      0.0     0.5         0.0         0.6
//Wing Of Cup
6291 32131 2 0  0.00 0.80 0.00  1.5 0.1 0.9
6291 32131 10 0 0.00 0.80 0.00  1.5 0.1 0.9
//VSL - Wing Dark Raven - Effect Static
//Red
6288  32002 4  0 0.8 0.032 0.032 3.01 0.0 0.0
6288  32002 5  0 0.8 0.032 0.032 3.01 0.0 0.0
6288  32002 8  0 0.8 0.032 0.032 3.01 0.0 0.0
6288  32002 11 0 0.8 0.032 0.032 3.01 0.0 0.0
6288  32002 15 0 0.8 0.032 0.032 3.01 0.0 0.0
6288  32002 16 0 0.8 0.032 0.032 3.01 0.0 0.0
6288  32002 19 0 0.8 0.032 0.032 3.01 0.0 0.0
6288  32002 22 0 0.8 0.032 0.032 3.01 0.0 0.0

//Wing Of Love 2.0
6309		32002		11		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		12		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		13		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		14		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		15		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		16		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		17		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		18		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		19		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		20		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		21		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		22		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		23		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32002		24		0		0.89	0.36	0.21	1.5		0.0		0.0
6309		32003		25		0		1.00	0.20	0.20	0.4		0.0		0.0
6309		32003		26		0		1.00	0.20	0.20	0.4		0.0		0.0
///Wing Armagedom
6308           32002           11          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           12          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           13          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           14          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           15          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           16          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           17          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           18          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           19          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           20          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           21          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           22          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           23          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           24          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           25          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           26          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           27          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           28          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           29          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           30          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           31          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           32          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           33          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           34          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           35          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           36          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           37          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           38          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           39          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           40          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           41          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           42          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           43          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           44          0             0.82		0.09	 0.0         1.0          0.0         0.0
6308           32002           45          0             0.82		0.09	 0.0         1.0          0.0         0.0
///Capa Armagedon
6307           32002           1           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           2           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           3           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           4           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           5           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           6           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           7           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           8           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           9           0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           10          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           11          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           12          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           13          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           14          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           15          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           16          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           17          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           18          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           19          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           20          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           32          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           34          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           35          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           36          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           37          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           38          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           46          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           49          0             0.82		0.09	 0         0.5          0.0         0.0
6307           32002           50          0             0.82		0.09	 0         0.5          0.0         0.0
///Wing Apocalpese
6311           32002           11          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           12          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           13          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           14          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           15          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           16          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           17          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           18          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           19          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           20          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           21          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           22          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           23          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           24          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           25          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           26          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           27          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           28          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           29          0             0.64		0.16	 0.69      1.0          0.00        0.00
6311           32002           30          0             0.64		0.16	 0.69      1.0          0.00        0.00
///Sword Apocalpse
69         32002           1          0             0.64		0.16	 0.69       0.5          0.00        0.00
69         32002           2          0             0.64		0.16	 0.69       0.5          0.00        0.00
69         32002           3          0             0.64		0.16	 0.69       0.5          0.00        0.00
69         32002           4          0             0.64		0.16	 0.69       0.5          0.00        0.00
69         32002           5          0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           6          0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           7          0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           8          0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           9          0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           10         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           11         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           12         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           13         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           14         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           15         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           16         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           17         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           18         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           19         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           20         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           21         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           22         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           23         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           24         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           25         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           26         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           27         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           28         0             0.64		0.16	 0.69      0.5          0.00        0.00
69         32002           29         0             0.64		0.16	 0.69      0.5          0.00        0.00
///Capa Apocalpse
6310          32002           0          0             0.64		0.16	 0.69      0.5          0.00        0.00
6310          32002           1          0             0.64		0.16	 0.69      0.5          0.00        0.00
6310          32002           2          0             0.64		0.16	 0.69      0.5          0.00        0.00
6310          32002           3          0             0.64		0.16	 0.69      0.5          0.00        0.00
6310          32002           4          0             0.64		0.16	 0.69      0.5          0.00        0.00
6310          32002           5          0             0.64		0.16	 0.69      0.5          0.00        0.00
6310          32002           6          0             0.64		0.16	 0.69      0.5          0.00        0.00
//Sword Armagedom
68           32002           1           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           2           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           3           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           4           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           5           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           6           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           7           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           8           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           9           0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           10          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           11          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           12          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           13          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           14          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           15          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           16          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           17          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           18          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           19          0             0.82		0.09	 0         0.5          0.0         0.0
68           32002           20          0             0.82		0.09	 0         0.5          0.0         0.0
